gene_combination_unordered,Type,LN_mean,Geo_mean,50_percentile,60_percentile,70_percentile,80_percentile,90_percentile,95_percentile,96_percentile,97_percentile,98_percentile,99_percentile,LN_mean_relative,Geo_mean_relative,50_percentile_relative,60_percentile_relative,70_percentile_relative,80_percentile_relative,90_percentile_relative,95_percentile_relative,96_percentile_relative,97_percentile_relative,98_percentile_relative,99_percentile_relative,Bootstrap_id,70_percentile_relative_95P,70_percentile_relative_5P,70_percentile_relative_fraction_greater_than_one,70_percentile_relative_bootstrap_median,70_percentile_relative_bootstrap_mean,70_percentile_relative_97.5P,70_percentile_relative_2.5P,LN_mean_relative_95P,LN_mean_relative_5P,LN_mean_relative_fraction_greater_than_one,LN_mean_relative_bootstrap_median,LN_mean_relative_bootstrap_mean,LN_mean_relative_97.5P,LN_mean_relative_2.5P,90_percentile_relative_95P,90_percentile_relative_5P,90_percentile_relative_fraction_greater_than_one,90_percentile_relative_bootstrap_median,90_percentile_relative_bootstrap_mean,90_percentile_relative_97.5P,90_percentile_relative_2.5P,60_percentile_relative_95P,60_percentile_relative_5P,60_percentile_relative_fraction_greater_than_one,60_percentile_relative_bootstrap_median,60_percentile_relative_bootstrap_mean,60_percentile_relative_97.5P,60_percentile_relative_2.5P,98_percentile_relative_95P,98_percentile_relative_5P,98_percentile_relative_fraction_greater_than_one,98_percentile_relative_bootstrap_median,98_percentile_relative_bootstrap_mean,98_percentile_relative_97.5P,98_percentile_relative_2.5P,50_percentile_relative_95P,50_percentile_relative_5P,50_percentile_relative_fraction_greater_than_one,50_percentile_relative_bootstrap_median,50_percentile_relative_bootstrap_mean,50_percentile_relative_97.5P,50_percentile_relative_2.5P,Geo_mean_relative_95P,Geo_mean_relative_5P,Geo_mean_relative_fraction_greater_than_one,Geo_mean_relative_bootstrap_median,Geo_mean_relative_bootstrap_mean,Geo_mean_relative_97.5P,Geo_mean_relative_2.5P,96_percentile_relative_95P,96_percentile_relative_5P,96_percentile_relative_fraction_greater_than_one,96_percentile_relative_bootstrap_median,96_percentile_relative_bootstrap_mean,96_percentile_relative_97.5P,96_percentile_relative_2.5P,95_percentile_relative_95P,95_percentile_relative_5P,95_percentile_relative_fraction_greater_than_one,95_percentile_relative_bootstrap_median,95_percentile_relative_bootstrap_mean,95_percentile_relative_97.5P,95_percentile_relative_2.5P,99_percentile_relative_95P,99_percentile_relative_5P,99_percentile_relative_fraction_greater_than_one,99_percentile_relative_bootstrap_median,99_percentile_relative_bootstrap_mean,99_percentile_relative_97.5P,99_percentile_relative_2.5P,97_percentile_relative_95P,97_percentile_relative_5P,97_percentile_relative_fraction_greater_than_one,97_percentile_relative_bootstrap_median,97_percentile_relative_bootstrap_mean,97_percentile_relative_97.5P,97_percentile_relative_2.5P,80_percentile_relative_95P,80_percentile_relative_5P,80_percentile_relative_fraction_greater_than_one,80_percentile_relative_bootstrap_median,80_percentile_relative_bootstrap_mean,80_percentile_relative_97.5P,80_percentile_relative_2.5P,70_percentile_relative_pvalue,70_percentile_relative_pvalue_FDR,70_percentile_relative_pvalue_twoside,70_percentile_relative_pvalue_twoside_FDR,LN_mean_relative_pvalue,LN_mean_relative_pvalue_FDR,LN_mean_relative_pvalue_twoside,LN_mean_relative_pvalue_twoside_FDR,90_percentile_relative_pvalue,90_percentile_relative_pvalue_FDR,90_percentile_relative_pvalue_twoside,90_percentile_relative_pvalue_twoside_FDR,60_percentile_relative_pvalue,60_percentile_relative_pvalue_FDR,60_percentile_relative_pvalue_twoside,60_percentile_relative_pvalue_twoside_FDR,98_percentile_relative_pvalue,98_percentile_relative_pvalue_FDR,98_percentile_relative_pvalue_twoside,98_percentile_relative_pvalue_twoside_FDR,50_percentile_relative_pvalue,50_percentile_relative_pvalue_FDR,50_percentile_relative_pvalue_twoside,50_percentile_relative_pvalue_twoside_FDR,Geo_mean_relative_pvalue,Geo_mean_relative_pvalue_FDR,Geo_mean_relative_pvalue_twoside,Geo_mean_relative_pvalue_twoside_FDR,96_percentile_relative_pvalue,96_percentile_relative_pvalue_FDR,96_percentile_relative_pvalue_twoside,96_percentile_relative_pvalue_twoside_FDR,95_percentile_relative_pvalue,95_percentile_relative_pvalue_FDR,95_percentile_relative_pvalue_twoside,95_percentile_relative_pvalue_twoside_FDR,99_percentile_relative_pvalue,99_percentile_relative_pvalue_FDR,99_percentile_relative_pvalue_twoside,99_percentile_relative_pvalue_twoside_FDR,97_percentile_relative_pvalue,97_percentile_relative_pvalue_FDR,97_percentile_relative_pvalue_twoside,97_percentile_relative_pvalue_twoside_FDR,80_percentile_relative_pvalue,80_percentile_relative_pvalue_FDR,80_percentile_relative_pvalue_twoside,80_percentile_relative_pvalue_twoside_FDR
Rb1_Safe_Tsc2,Experiment,1868.1852559363206,442.18184962780924,229.1685764048034,329.6703296703297,610.2522624888497,1769.321861041677,7387.199387036481,16891.55262884573,21315.585269726827,27136.492804106667,34890.98457296144,54981.388299484584,5.0222507598971164,1.815997393684427,1.2925695320965283,1.5116350178658216,2.159614951141096,4.010739358624804,7.737915472221022,9.498450908663818,10.35390966970205,10.383978610363913,10.752251995989718,11.369635590114626,Real,2.5611531814026036,1.8613934921118838,1.0,2.246321932628275,2.195776306652363,2.5919931284081033,1.8500137579091525,5.8681731969185575,4.347586793068022,1.0,4.885438768823796,5.0477767302687395,5.88901378834066,4.2284218635673225,9.382935408621847,6.212598830756566,1.0,7.515479084769975,7.754042975772199,9.50465351819392,6.065428962212749,1.712283337457634,1.3455697236136317,1.0,1.4699430607341635,1.5049541203425256,1.719446221319084,1.3357135135819596,13.817897633752342,8.510611148065381,1.0,10.644365817458254,10.755787953934007,14.227532887672634,8.407991174750412,1.3562817555266686,1.210750217948379,1.0,1.2770908318734406,1.2869785917477248,1.3585165539836799,1.195217019110128,1.970398309995704,1.6828236642453696,1.0,1.7938716251835416,1.816552849401544,1.985469444045553,1.6663200222768777,14.121957531727947,8.485880009463681,1.0,10.786522125932247,10.929540497242861,15.0878998073625,8.413052860664768,14.12152597402597,8.248711859279288,1.0,9.732913731249809,10.181051343619966,14.95719155844156,8.107377552978415,13.90261233894865,7.588398827544658,1.0,10.71882693842079,10.530309418925563,14.151020708795588,7.413005016231548,13.057201949058696,9.333941188678667,1.0,10.34113810784102,10.720662687368726,13.533716985451496,9.265872883415787,5.7297599800505346,2.8577135290789615,1.0,3.962790193008911,4.11242056499527,5.79664451105092,2.821704757707713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rb1_Shp2_Skp2,Experiment,295.3744722647587,167.76073755663126,127.31130645650197,154.41679529728358,192.71989716493593,282.90414697002507,660.9314749160162,1574.9952957985017,2015.9652141528184,2920.563783317961,4631.181399353929,6751.551759413903,0.7940565118326034,0.6889768596830701,0.7180684123394034,0.7080462331912429,0.6820143027448011,0.6412936062988759,0.6923099835108385,0.8856507052508172,0.9792422521113976,1.1175752178110396,1.4271775375345117,1.3961576007176402,Real,0.7212589003378755,0.6446736378647892,0.0,0.6647651046267815,0.6743411981737328,0.7323411001307338,0.6435853682765886,0.8532839539938472,0.7333836923810472,0.0,0.768896563780579,0.780288412804837,0.8650022773573779,0.7327312512532916,0.8682074258738441,0.6125470200819875,0.0,0.6426143839754237,0.6862056151500847,0.9162746658522718,0.6079486696284504,0.7278006918003964,0.6721864439832015,0.0,0.6967283419703192,0.6972933254740994,0.7309867572562916,0.6712234525637614,1.5369467609117675,1.0304680468739145,0.9,1.3303416394803045,1.3137839400782154,1.5854210059392495,0.9882204845963929,0.7171662948453656,0.6939507868557572,0.0,0.7102116550755674,0.7080776592371915,0.7174323553717569,0.6914227749180822,0.7132441734037837,0.6552293255418,0.0,0.6752065007051108,0.6777349619637334,0.7177585509759233,0.6534015230380751,1.236927299748096,0.73966517217465,0.4,0.9427801979132938,0.970520464859289,1.2499026977155598,0.7079474645668891,1.0844310143361564,0.684521542849067,0.3,0.9009760628515457,0.8971347019088647,1.0882942334032404,0.6818334408515122,1.6824445055465995,0.9431793956284706,0.9,1.3037476347163284,1.3435738966117685,1.686362036261446,0.8980973953376122,1.579152739306817,0.8772732041252037,0.7,1.0933273608966358,1.1645661600574846,1.6645072741344393,0.8649361615339665,0.6870018999284695,0.5935103177143018,0.0,0.6206954316726162,0.632789234737553,0.6889554954187802,0.5930893616531213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.11104651162790699,0.19999999999999996,0.22209302325581398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4042328042328043,0.8,0.8084656084656086,0.3,0.3064171122994653,0.6,0.6128342245989306,0.09999999999999998,0.11937500000000001,0.19999999999999996,0.23875000000000002,0.30000000000000004,0.3064171122994653,0.6000000000000001,0.6128342245989306,0.0,0.0,0.0,0.0
Rb1_Shp2_Sos2,Experiment,275.9809801107075,167.28748608383253,128.98910969637748,154.8994109997705,201.61710797244612,313.9027004512636,694.5256237293761,1316.149852890646,1614.4123272632798,1932.1309487723554,2869.9125987305347,5143.946875014502,0.7419209003356981,0.687033262400904,0.7275316528182604,0.7102591675392648,0.713500543213601,0.71156183801249,0.7274990545321469,0.7400968425352605,0.784190496982384,0.7393441219286094,0.8844125164621944,1.0637199836653097,Real,0.8508311183268247,0.623934647691709,0.0,0.705766492682239,0.7159627894358536,0.8563558293117944,0.6129243929735132,0.8004618613634529,0.651040219238623,0.0,0.7381799872826973,0.7255682811577001,0.8040391406738866,0.6480794059636921,0.7534915805094551,0.5711809853436961,0.0,0.6610929812065618,0.6612867713347153,0.7602483793480174,0.5691968302849201,0.8023048587500526,0.6758101400229758,0.0,0.713342458523502,0.7273336357451796,0.811740629326961,0.6730353005836485,0.9250463994060875,0.6346345922161987,0.0,0.8061407513831071,0.7940215220256435,0.9435838057636499,0.6099279155771254,0.7725305111401012,0.7038217043757629,0.0,0.7366837524187136,0.733955210394549,0.7770640485273054,0.7019760379840294,0.7503271883203463,0.6361703944534869,0.0,0.6831312910139,0.6875493899312526,0.7530764181623635,0.6322073267308363,0.947104786992417,0.5569091857766935,0.1,0.6970873771185635,0.7153657099755256,0.9865458896205953,0.5530178786481544,0.8277138848331299,0.5817277859686096,0.0,0.6801646590651333,0.6942349039546793,0.8350281135877361,0.5763937509771969,1.092405299206206,0.5942678396478632,0.1,0.7566961975381552,0.7853484726763373,1.135657699065031,0.5839500003861126,0.9034433696996029,0.5595605918796513,0.0,0.7179204853462383,0.7180448300190547,0.9182211969995007,0.5494788177753495,0.8214365695658118,0.6060951578836987,0.0,0.7146743837813003,0.7083677763134316,0.8339595916361392,0.5997013567608671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10790960451977402,0.2,0.21581920903954804,0.0,0.0,0.0,0.0,0.1,0.11937500000000001,0.2,0.23875000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rb1_Skp2_Sos2,Experiment,365.1628192417948,216.6892502112873,156.98587127158555,189.8310131765056,254.62261291300393,395.5132281770674,992.451365490726,2066.490373913241,2434.6869557246264,3189.9443357238642,3773.902637738357,6356.769805599023,0.9816688364260323,0.8899214518966595,0.885440566759248,0.8704307945501472,0.9010811356976862,0.8965584532893255,1.039569175557119,1.1620280148979147,1.18263366896037,1.2206556679791467,1.1629924654158013,1.314520394178228,Real,0.9716026794897571,0.8122851588599608,0.1,0.8792587023252951,0.8789184429452839,1.0027371037897552,0.8107780277841564,1.0182775491536091,0.8966606990084995,0.1,0.9407453319482117,0.9444840415144506,1.0267241989361728,0.8946394384420108,1.1038780939811048,0.861158464680363,0.4,0.9752452455295806,0.9771089110998042,1.1230228600138132,0.8569821018442758,0.9278813655653227,0.8485140994231696,0.0,0.8788514862143428,0.882779327192873,0.9392873787511367,0.8434206766005894,1.2718766532737769,0.9625276219565904,0.7,1.065172798995413,1.0780983377220956,1.2947445758631089,0.9559979667820779,0.9260343212383003,0.8530902766831941,0.0,0.8887545775943514,0.8889691119812877,0.9269016714846978,0.8474702665977535,0.9144873857094703,0.8466415459586116,0.0,0.8700338182595573,0.8752733329247018,0.9237382069530644,0.8463902883349563,1.3786228416274258,0.940989583137208,0.8,1.0837766262384636,1.1294401888248273,1.3801049132022818,0.9267861779760717,1.3542469258920542,0.9255947486674146,0.8,1.0605185678192521,1.0989549894348123,1.3572742309560026,0.9189995652809752,1.639909480357602,0.8525722899196648,0.6,1.0424242889698205,1.1322368387690647,1.6575956097154392,0.8495616861559437,1.3476152178471896,0.9190826525848805,0.9,1.1058040092354324,1.1260891770695916,1.3721767010766948,0.872376030587285,0.9891316142571893,0.8111466935534526,0.1,0.8746318678220528,0.8809393854360323,1.012007667593711,0.8090895075942311,0.1,0.10494505494505495,0.2,0.2098901098901099,0.1,0.10552486187845304,0.2,0.2110497237569061,0.4,0.4042328042328043,0.8,0.8084656084656086,0.0,0.0,0.0,0.0,0.30000000000000004,0.3064171122994653,0.6000000000000001,0.6128342245989306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.21222222222222215,0.3999999999999999,0.4244444444444443,0.19999999999999996,0.2110497237569061,0.3999999999999999,0.4220994475138122,0.4,0.4042328042328043,0.8,0.8084656084656086,0.09999999999999998,0.10852272727272728,0.19999999999999996,0.21704545454545457,0.1,0.10730337078651686,0.2,0.21460674157303372
Rb1_Tet2_Trp53,Experiment,1539.5958672457082,543.4467883678749,378.2214740261023,552.8299630848951,985.9652647379031,1903.2281965572042,4684.1376678288625,9058.259032183647,11239.78375360322,13795.876707794225,17258.21342907397,26896.150348590443,4.138902440022672,2.231882543602636,2.133266093372352,2.53488729774461,3.4892215202113572,4.31428130994911,4.906522679963404,5.093636483612959,5.459653310907368,5.279093716313756,5.318412823861078,5.561871711472853,Real,4.11643529342394,3.1946415684786853,1.0,3.3812626922903553,3.5031182777519723,4.279600020925284,3.1873417809937177,4.776759644875919,3.654267318333024,1.0,4.1932809080257325,4.181724376449578,4.926015376345417,3.6401154734639083,5.694213499776712,4.291819221500859,1.0,5.020220215063285,5.010047725030073,5.791050649329735,4.250350563665913,3.249965201394266,2.3364207717584264,1.0,2.709280294402001,2.7413608744328704,3.3323980260965356,2.3067210567275267,6.033255204851946,3.990304226511568,1.0,4.948013179289987,5.079609999848505,6.115063685755183,3.7446393978373282,2.496346302726932,1.930060765691118,1.0,2.226864240965562,2.218175285118684,2.544387886817523,1.8795954166649067,2.4923406172987477,2.1143485230710835,1.0,2.268346355827485,2.267373831679498,2.5493141426109265,2.112675577705212,6.348429716050607,4.483368974988307,1.0,5.376997403122935,5.4542232493358265,6.435081550946828,4.468936490448447,6.607556559374156,4.312175956225483,1.0,5.5119680703428084,5.536523243072044,6.744181858453451,4.239540185810616,5.38845314636718,3.810234023801489,1.0,4.393537487448142,4.488261306265942,5.538333037061918,3.778363583712094,6.109924197432997,4.214934804238309,1.0,5.589754250474382,5.32839239359644,6.229350808972573,4.04858721171959,5.216746086311004,3.51258987169647,1.0,4.293052651406718,4.300763388050418,5.280261364620472,3.5106734778868964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rb1_Tet2_Tsc2,Experiment,3044.1212786793167,606.0436304293734,318.2461103253182,532.6153525059299,1067.190726137466,3129.5942002424836,11633.236032215427,25691.995270926865,33222.203190967586,40520.695889315546,47023.72095441178,56858.4752480766,8.183524817191525,2.488961621208918,1.7949896638015448,2.4421973876327665,3.7766694030531442,7.094235883145954,12.185537761935368,14.447112186110369,16.13747342684032,15.505542386377856,14.49116164760675,11.75779957135501,Real,4.431845001451502,2.547400897417594,1.0,3.407671957532137,3.470524876364545,4.514380303499201,2.4736887253580218,8.549499399446779,6.238073493606667,1.0,7.066697654035904,7.331949178055922,8.551148870531296,6.202545403573482,12.421580407386465,9.384715848213899,1.0,10.755477209355986,10.812808631197594,12.773724348947692,9.177954972933968,2.862825994640859,1.8051188356312833,1.0,2.3228895981854443,2.3289990642258593,2.884299819480976,1.7724833338482755,15.206632725593085,11.224861298542379,1.0,14.170131185965445,13.561566820567307,15.43632030365126,11.174986378747612,1.9577813585881256,1.486431259329666,1.0,1.7285092286090038,1.7229045683244202,1.9605236992285566,1.4850058633423424,2.6226110646746106,2.0830559578192744,1.0,2.3158737460651704,2.3564836252516206,2.6234515582519253,2.0778913091956857,16.55992532918927,11.626202350989573,1.0,13.834581926570849,13.952185705180625,16.724654926205872,11.574595428368351,14.611094019033441,11.796265195104992,1.0,13.715584618050503,13.330389514943558,14.90477364216706,11.687259871573662,14.19645355156115,9.300331210181508,1.0,11.221708613507483,11.532731130263018,14.67567561505907,8.887123167388063,16.938584444993786,11.419432850723856,1.0,13.715052461164603,13.95446406166142,17.357035320428963,11.161052421192975,7.915813100520831,4.425516055836731,1.0,6.26803555901836,6.201743719551634,8.036532162908093,4.187925390978021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rb1_Trp53_Tsc2,Experiment,4611.686167251714,715.1346159612824,357.55161510562095,600.4151017987745,1181.5428621739838,3980.5297489622453,16137.786805256846,40101.41225061026,47398.47195938305,65358.10932062599,84090.46155045365,130063.4693400011,12.397616502052308,2.9369875760670006,2.016682789097011,2.753079095841315,4.181348906693487,9.02315609379323,16.903947445487372,22.549809600098314,23.023505615224757,25.009761360779088,25.91390997175347,26.895905973253164,Real,5.212326239523552,3.2114301946691315,1.0,3.9342929796466892,3.9847751630445316,5.399632489171638,3.1838081654461114,14.609619457310144,7.752513645886886,1.0,12.600124906528471,11.696496277988237,15.01882161241797,7.635926868408353,23.362237974554024,11.240431989344222,1.0,17.429924884409402,17.473323343639574,23.401478894717574,11.140089231738287,3.2530119997894804,2.2251552106645676,1.0,2.815471107315685,2.7430557253125754,3.2545219406860864,2.2055589357322596,32.01893287744069,20.84639976676386,1.0,24.64477222487247,25.440508168603493,32.42782743559427,20.665089744130942,2.222489274147191,1.6894588921355782,1.0,2.010106979006815,1.9871821191248653,2.228334583777723,1.63450656443517,3.2122870362191502,2.443640691300627,1.0,2.914696854072713,2.8681476546804108,3.2645385805154663,2.406363670954699,29.699881479341244,19.243799639258835,1.0,22.087072439959208,23.32137386598831,31.15714213853508,19.058849031887103,28.83316340924755,18.59427997538952,1.0,22.29126339517953,22.990954291094457,29.65443716157969,17.91607764403568,42.590283459939684,18.73343907771333,1.0,23.36341900399247,26.881062246185298,44.30721241771316,18.053549719721047,31.78483539054491,19.30124761547119,1.0,24.78890081942284,24.780244629357732,33.12660765380919,18.19341846198032,10.503936969662853,5.0304167870805685,1.0,9.113222987019729,8.2049048285247,10.84243518105973,4.8850714072389145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rbm10_Safe_Safe,Experiment,450.25458146837025,259.4871036561856,183.3348611238427,229.1685764048034,330.00275002291687,559.1713264277203,1218.3399817369154,2209.39218984407,2919.5154085483164,3364.5719532343583,4209.32326148858,7005.7593210063915,1.2104214005229037,1.0656880293277369,1.0340556256772224,1.0508050434334781,1.167843065358878,1.26754238247965,1.2761821227746155,1.2423845051035545,1.4181359994062195,1.2874782105272156,1.2971747571485923,1.4487253409830365,Real,1.3616466252674904,1.0708578637510513,1.0,1.149049018791788,1.195471351269863,1.3635119193551741,1.0699116904962152,1.3731157579681428,1.0717264926938677,1.0,1.2037160246815861,1.2172756687487805,1.3843908605828592,1.0619449242470869,1.6352165138981418,1.1374945856590861,1.0,1.363979170418527,1.3612993947507845,1.6680060396744576,1.1155935985585894,1.1772333624504903,0.9743469883164589,0.8,1.07736022735673,1.0754408305573544,1.1860227444190965,0.9705068274915628,1.4036648717885685,0.9745495189129488,0.8,1.2096624125446027,1.2120751787955042,1.4097095920657101,0.9738597943809468,1.1169914242553929,0.99796229238366,0.8,1.0365882267744526,1.0478052164901903,1.1191975995481247,0.99712868472243,1.1500709631344308,0.9889675205661819,0.9,1.0645589806463769,1.0735715940949313,1.15371232197235,0.9804995131561687,1.6556809926505422,1.1007855606558,0.9,1.3572376809562385,1.365728488094129,1.6588477317277048,1.0502328005045012,1.715836177391451,1.0920754369607208,1.0,1.310527182491955,1.3497842916299423,1.765259209347705,1.0652463466756104,1.5614502963058288,0.9044983631247357,0.7,1.0882555457771357,1.1406569165036375,1.5881850810370521,0.8847992630913014,1.536330912483935,1.025306234334154,0.9,1.3122410564056193,1.305676590648069,1.5534856408963427,1.0078516727915805,1.5107270335533813,1.0499741125338475,0.9,1.273334896935208,1.2857251952067261,1.515961555231262,1.0249870562669237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.2098901098901099,0.3999999999999999,0.4197802197802198,0.19999999999999996,0.2134078212290503,0.3999999999999999,0.4268156424581006,0.19999999999999996,0.21581920903954804,0.3999999999999999,0.4316384180790961,0.09999999999999998,0.10437158469945355,0.19999999999999996,0.2087431693989071,0.09999999999999998,0.10790960451977402,0.19999999999999996,0.21581920903954804,0.0,0.0,0.0,0.0,0.30000000000000004,0.3131147540983607,0.6000000000000001,0.6262295081967214,0.09999999999999998,0.10852272727272728,0.19999999999999996,0.21704545454545457,0.09999999999999998,0.10730337078651686,0.19999999999999996,0.21460674157303372
Rbm10_Safe_Shp2,Experiment,263.51472290862887,169.62034045073446,134.50042698548248,156.98587127158555,197.75423921443834,281.67622059695594,608.1236135546546,1247.7399364680005,1506.9320910869064,1987.0103501723595,2793.9913821365826,4258.034543657923,0.7084078054714347,0.6966140659859111,0.7586168954870918,0.7198261989837245,0.6998302798866513,0.6385101146445862,0.6369950060648446,0.7016286065427534,0.7319826573867756,0.7603441286133709,0.8610160986582414,0.8805216199308747,Real,0.7246204681517878,0.6471985162708296,0.0,0.6972764976698194,0.6879714754766476,0.7248178696997762,0.6460532607721919,0.7472398160277048,0.689557683669859,0.0,0.7187963218404997,0.7150331159944038,0.7507274492134002,0.6888301567895068,0.7347218415859167,0.6345955136972855,0.0,0.6635368484372967,0.6758317060254245,0.7408445040789732,0.6292596026458857,0.7598381943264501,0.7009241853030113,0.0,0.7162446071863906,0.727858971570394,0.7620104641946649,0.7001632028137601,1.070081111598089,0.7283777769852245,0.3,0.8168373348065725,0.8808516826402416,1.0842878473344975,0.7141258418309525,0.8041441718240945,0.735179717663407,0.0,0.7567695062112358,0.7633726535346476,0.8062845185514065,0.7325069293388361,0.7137947770101846,0.6768436710899076,0.0,0.7048862782917737,0.6989387461888674,0.714164971267006,0.6749030430354022,0.8399366424872072,0.5900691671202168,0.0,0.702956789847702,0.7082797128886456,0.8496558212436036,0.5783963374974782,0.7777977457956291,0.6155671715122031,0.0,0.709258780622223,0.7047157326776249,0.7828382668372085,0.6032873885613593,1.0000359837353516,0.7170935909896705,0.1,0.8796169388265987,0.8738230858587042,1.002383922467045,0.6893103345352558,0.8844286722037923,0.6142686608722281,0.0,0.7405959241035661,0.7473767140687093,0.8893628232181822,0.5904426475679067,0.6858807703127968,0.5952424497254412,0.0,0.6432522867084302,0.6397207260237007,0.6945705444077117,0.5925210183166918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3064171122994653,0.6,0.6128342245989306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11937500000000001,0.2,0.23875000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rbm10_Safe_Skp2,Experiment,303.67103831115423,201.60760934501025,155.663174540423,185.31330302431311,246.69165455519007,365.0725875320239,745.6805092452258,1323.243833299066,1674.1826490041879,1957.515177465636,2483.3094883264102,3665.3319918415714,0.8163602073567194,0.8279826352566353,0.8779802180424832,0.8497157703213936,0.8730143552869782,0.8275549111836792,0.7810825791365349,0.7440859266731706,0.8132235497652842,0.7490575837858368,0.7652741740973903,0.7579562894452835,Real,0.9065704972027082,0.8152601821209912,0.0,0.864354051287951,0.8609088005144787,0.9107320571119923,0.8129502544205082,0.9328866711531286,0.7297803264615105,0.0,0.821338481460413,0.8245169618572245,0.9494417818545732,0.7245106829979987,0.9389230220040203,0.6679466686158586,0.1,0.73985236143637,0.7724907470320234,0.9705143745594892,0.6630025206961431,0.8858552631578948,0.8277600084375842,0.0,0.8592564112169007,0.8587187979812857,0.890296052631579,0.8214536592145222,1.0671320219292033,0.6055868293046016,0.1,0.7548794362619661,0.7917808060919972,1.1215795398875668,0.5993307753981247,0.911974133617197,0.8376911324879216,0.0,0.8780500403897235,0.8752742207696338,0.9161734380452392,0.8329255184815787,0.8734353721135792,0.7820541819797056,0.0,0.831301805135924,0.829120950216172,0.8754549481096648,0.7787619951276417,1.1305950946212295,0.625085425622283,0.1,0.7771798493475497,0.828175293462872,1.2030173515794267,0.619304864446372,1.1075052632723732,0.5996447298707444,0.1,0.7952844388604245,0.805596393167057,1.1645696518987052,0.5989280391606437,1.2692955043605214,0.5497346843221161,0.1,0.7975688839586805,0.8217379599993906,1.4049715071672595,0.5117288350772979,1.1035205198612723,0.6347460378427907,0.1,0.7934509620826152,0.8217606773035511,1.1703694568680618,0.6307786201109989,0.8817581683184473,0.735260737661222,0.0,0.8232814171213552,0.8158502304721621,0.8820418007227508,0.7310039996056216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10611111111111111,0.2,0.21222222222222223,0.0,0.0,0.0,0.0,0.1,0.11104651162790699,0.2,0.22209302325581398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10790960451977402,0.2,0.21581920903954804,0.1,0.10852272727272728,0.2,0.21704545454545457,0.1,0.11937500000000001,0.2,0.23875000000000002,0.1,0.10852272727272728,0.2,0.21704545454545457,0.0,0.0,0.0,0.0
